Obs_Track_ID,Start_Date,End_Date,Duration,Track_ID
obs_wrf-s3cn_arw_20150526-0000_30_35_043,2015-05-27 06:00:00,2015-05-27 11:00:00,6.00000,wrf-s3cn_arw_uh_max_20150526-0000_19_24_008
obs_wrf-s3cn_arw_20150526-0000_31_31_044,2015-05-27 07:00:00,2015-05-27 07:00:00,1.00000,None
obs_wrf-s3cn_arw_20150526-0000_31_32_045,2015-05-27 07:00:00,2015-05-27 08:00:00,2.00000,None
obs_wrf-s3cn_arw_20150526-0000_32_34_046,2015-05-27 08:00:00,2015-05-27 10:00:00,3.00000,None
obs_wrf-s3cn_arw_20150526-0000_33_35_047,2015-05-27 09:00:00,2015-05-27 11:00:00,3.00000,None
obs_wrf-s3cn_arw_20150526-0000_33_35_048,2015-05-27 09:00:00,2015-05-27 11:00:00,3.00000,None
obs_wrf-s3cn_arw_20150526-0000_33_36_049,2015-05-27 09:00:00,2015-05-27 12:00:00,4.00000,wrf-s3cn_arw_uh_max_20150526-0000_22_24_017
obs_wrf-s3cn_arw_20150526-0000_34_35_050,2015-05-27 10:00:00,2015-05-27 11:00:00,2.00000,wrf-s3cn_arw_uh_max_20150526-0000_34_35_037
obs_wrf-s3cn_arw_20150526-0000_34_34_051,2015-05-27 10:00:00,2015-05-27 10:00:00,1.00000,wrf-s3cn_arw_uh_max_20150526-0000_36_36_039
obs_wrf-s3cn_arw_20150526-0000_34_34_052,2015-05-27 10:00:00,2015-05-27 10:00:00,1.00000,wrf-s3cn_arw_uh_max_20150526-0000_36_36_040
obs_wrf-s3cn_arw_20150526-0000_35_36_053,2015-05-27 11:00:00,2015-05-27 12:00:00,2.00000,wrf-s3cn_arw_uh_max_20150526-0000_34_36_036
obs_wrf-s3cn_arw_20150526-0000_36_36_054,2015-05-27 12:00:00,2015-05-27 12:00:00,1.00000,wrf-s3cn_arw_uh_max_20150526-0000_36_36_038
