Step_ID,Obs_Track_ID,Date,Forecast_Hour,Valid_Hour_UTC,Duration,Centroid_Lon,Centroid_Lat,MESH_mean,MESH_max,MESH_min,MESH_std,MESH_mean_dt,MESH_max_dt
obs_wrf-s3cn_arw_20150529-0000_26_27_021_01,obs_wrf-s3cn_arw_20150529-0000_26_27_021,2015-05-30 03:00:00,27.00000,3.00000,2.00000,-103.42722,33.06695,20.70966,58.60254,0.03418,11.78470,-2.00461,7.14648
obs_wrf-s3cn_arw_20150529-0000_27_29_022_00,obs_wrf-s3cn_arw_20150529-0000_27_29_022,2015-05-30 03:00:00,27.00000,3.00000,1.00000,-103.14141,33.38728,14.91416,31.89160,0.00000,8.02893,0.00000,0.00000
obs_wrf-s3cn_arw_20150529-0000_27_29_022_01,obs_wrf-s3cn_arw_20150529-0000_27_29_022,2015-05-30 04:00:00,28.00000,4.00000,2.00000,-103.13146,32.89836,13.70265,31.51172,1.51758,6.41625,-1.21151,-0.37988
obs_wrf-s3cn_arw_20150529-0000_27_29_022_02,obs_wrf-s3cn_arw_20150529-0000_27_29_022,2015-05-30 05:00:00,29.00000,5.00000,3.00000,-102.92705,32.64280,12.07129,52.97363,0.00000,10.12633,-1.63136,21.46191
obs_wrf-s3cn_arw_20150529-0000_30_30_023_00,obs_wrf-s3cn_arw_20150529-0000_30_30_023,2015-05-30 06:00:00,30.00000,6.00000,1.00000,-100.47276,32.64153,11.28077,26.88965,0.43262,6.70465,0.00000,0.00000
obs_wrf-s3cn_arw_20150529-0000_30_31_024_00,obs_wrf-s3cn_arw_20150529-0000_30_31_024,2015-05-30 06:00:00,30.00000,6.00000,1.00000,-99.71385,32.94873,15.39955,47.44434,0.00000,10.40595,0.00000,0.00000
obs_wrf-s3cn_arw_20150529-0000_30_31_024_01,obs_wrf-s3cn_arw_20150529-0000_30_31_024,2015-05-30 07:00:00,31.00000,7.00000,2.00000,-99.64788,33.06391,13.40346,37.71484,0.00000,7.71500,-1.99609,-9.72949
obs_wrf-s3cn_arw_20150529-0000_30_33_025_00,obs_wrf-s3cn_arw_20150529-0000_30_33_025,2015-05-30 06:00:00,30.00000,6.00000,1.00000,-104.57719,33.49341,13.05954,31.91699,1.98438,6.53621,0.00000,0.00000
obs_wrf-s3cn_arw_20150529-0000_30_33_025_01,obs_wrf-s3cn_arw_20150529-0000_30_33_025,2015-05-30 07:00:00,31.00000,7.00000,2.00000,-104.38191,33.34862,16.24164,31.89844,5.61621,4.75236,3.18210,-0.01855
obs_wrf-s3cn_arw_20150529-0000_30_33_025_02,obs_wrf-s3cn_arw_20150529-0000_30_33_025,2015-05-30 08:00:00,32.00000,8.00000,3.00000,-104.25434,33.18205,10.32741,23.15332,1.86133,4.38703,-5.91424,-8.74512
obs_wrf-s3cn_arw_20150529-0000_30_33_025_03,obs_wrf-s3cn_arw_20150529-0000_30_33_025,2015-05-30 09:00:00,33.00000,9.00000,4.00000,-104.50204,32.93427,11.83079,28.15625,0.01074,6.35273,1.50338,5.00293
obs_wrf-s3cn_arw_20150529-0000_32_32_026_00,obs_wrf-s3cn_arw_20150529-0000_32_32_026,2015-05-30 08:00:00,32.00000,8.00000,1.00000,-99.38349,32.35905,10.75928,24.43164,1.09863,5.22011,0.00000,0.00000
obs_wrf-s3cn_arw_20150529-0000_32_34_027_00,obs_wrf-s3cn_arw_20150529-0000_32_34_027,2015-05-30 08:00:00,32.00000,8.00000,1.00000,-99.63365,32.79136,10.33062,22.81445,2.51660,4.55583,0.00000,0.00000
obs_wrf-s3cn_arw_20150529-0000_32_34_027_01,obs_wrf-s3cn_arw_20150529-0000_32_34_027,2015-05-30 09:00:00,33.00000,9.00000,2.00000,-98.90148,32.79076,8.35024,20.37500,0.72070,4.48387,-1.98037,-2.43945
obs_wrf-s3cn_arw_20150529-0000_32_34_027_02,obs_wrf-s3cn_arw_20150529-0000_32_34_027,2015-05-30 10:00:00,34.00000,10.00000,3.00000,-98.27211,32.09869,8.46684,24.80176,0.42383,5.11279,0.11660,4.42676
obs_wrf-s3cn_arw_20150529-0000_32_32_028_00,obs_wrf-s3cn_arw_20150529-0000_32_32_028,2015-05-30 08:00:00,32.00000,8.00000,1.00000,-99.19060,32.90111,11.19668,19.57129,4.06934,4.03395,0.00000,0.00000
obs_wrf-s3cn_arw_20150529-0000_32_35_029_00,obs_wrf-s3cn_arw_20150529-0000_32_35_029,2015-05-30 08:00:00,32.00000,8.00000,1.00000,-98.53491,33.22318,11.31855,27.64258,3.75293,5.64519,0.00000,0.00000
obs_wrf-s3cn_arw_20150529-0000_32_35_029_01,obs_wrf-s3cn_arw_20150529-0000_32_35_029,2015-05-30 09:00:00,33.00000,9.00000,2.00000,-98.00210,33.16259,10.69874,21.92969,1.96191,5.23102,-0.61981,-5.71289
obs_wrf-s3cn_arw_20150529-0000_32_35_029_02,obs_wrf-s3cn_arw_20150529-0000_32_35_029,2015-05-30 10:00:00,34.00000,10.00000,3.00000,-97.93943,32.81699,10.80148,23.39160,1.62500,4.55822,0.10273,1.46191
obs_wrf-s3cn_arw_20150529-0000_32_35_029_03,obs_wrf-s3cn_arw_20150529-0000_32_35_029,2015-05-30 11:00:00,35.00000,11.00000,4.00000,-97.58835,32.81381,9.80384,23.14746,1.79883,5.29461,-0.99764,-0.24414
obs_wrf-s3cn_arw_20150529-0000_32_32_030_00,obs_wrf-s3cn_arw_20150529-0000_32_32_030,2015-05-30 08:00:00,32.00000,8.00000,1.00000,-98.96483,33.20609,12.03063,29.09082,0.33203,7.68936,0.00000,0.00000
obs_wrf-s3cn_arw_20150529-0000_32_32_031_00,obs_wrf-s3cn_arw_20150529-0000_32_32_031,2015-05-30 08:00:00,32.00000,8.00000,1.00000,-104.72971,33.01873,12.61490,36.40332,0.00000,9.50201,0.00000,0.00000
obs_wrf-s3cn_arw_20150529-0000_33_35_032_00,obs_wrf-s3cn_arw_20150529-0000_33_35_032,2015-05-30 09:00:00,33.00000,9.00000,1.00000,-103.71871,32.68691,10.94384,22.10449,1.54590,4.35737,0.00000,0.00000
obs_wrf-s3cn_arw_20150529-0000_33_35_032_01,obs_wrf-s3cn_arw_20150529-0000_33_35_032,2015-05-30 10:00:00,34.00000,10.00000,2.00000,-103.34163,32.29329,10.32798,24.46582,1.89746,4.43104,-0.61586,2.36133
obs_wrf-s3cn_arw_20150529-0000_33_35_032_02,obs_wrf-s3cn_arw_20150529-0000_33_35_032,2015-05-30 11:00:00,35.00000,11.00000,3.00000,-103.12261,31.99982,11.22567,25.76660,2.07422,5.86732,0.89769,1.30078
obs_wrf-s3cn_arw_20150529-0000_34_34_033_00,obs_wrf-s3cn_arw_20150529-0000_34_34_033,2015-05-30 10:00:00,34.00000,10.00000,1.00000,-104.11920,32.43051,9.60647,26.23730,2.87598,6.37388,0.00000,0.00000
obs_wrf-s3cn_arw_20150529-0000_35_35_034_00,obs_wrf-s3cn_arw_20150529-0000_35_35_034,2015-05-30 11:00:00,35.00000,11.00000,1.00000,-97.88685,31.88493,14.15067,42.24121,0.00000,10.42719,0.00000,0.00000
obs_wrf-s3cn_arw_20150529-0000_35_36_035_00,obs_wrf-s3cn_arw_20150529-0000_35_36_035,2015-05-30 11:00:00,35.00000,11.00000,1.00000,-97.47119,32.32398,15.90450,32.07812,0.96875,6.77811,0.00000,0.00000
obs_wrf-s3cn_arw_20150529-0000_35_36_035_01,obs_wrf-s3cn_arw_20150529-0000_35_36_035,2015-05-30 12:00:00,36.00000,12.00000,2.00000,-97.30142,32.13665,10.91778,25.62207,1.30273,5.69183,-4.98672,-6.45605
obs_wrf-s3cn_arw_20150529-0000_36_36_036_00,obs_wrf-s3cn_arw_20150529-0000_36_36_036,2015-05-30 12:00:00,36.00000,12.00000,1.00000,-96.91299,31.73571,12.62546,40.28125,1.94336,7.86336,0.00000,0.00000
