Obs_Track_ID,Start_Date,End_Date,Duration,Track_ID
obs_wrf-s3cn_arw_20150603-0000_28_30_028,2015-06-04 04:00:00,2015-06-04 06:00:00,3.00000,wrf-s3cn_arw_uh_max_20150603-0000_26_28_019
obs_wrf-s3cn_arw_20150603-0000_28_29_029,2015-06-04 04:00:00,2015-06-04 05:00:00,2.00000,wrf-s3cn_arw_uh_max_20150603-0000_29_34_028
obs_wrf-s3cn_arw_20150603-0000_29_30_030,2015-06-04 05:00:00,2015-06-04 06:00:00,2.00000,wrf-s3cn_arw_uh_max_20150603-0000_31_31_032
obs_wrf-s3cn_arw_20150603-0000_29_30_031,2015-06-04 05:00:00,2015-06-04 06:00:00,2.00000,wrf-s3cn_arw_uh_max_20150603-0000_26_28_017
obs_wrf-s3cn_arw_20150603-0000_29_30_032,2015-06-04 05:00:00,2015-06-04 06:00:00,2.00000,wrf-s3cn_arw_uh_max_20150603-0000_27_27_021
obs_wrf-s3cn_arw_20150603-0000_29_31_033,2015-06-04 05:00:00,2015-06-04 07:00:00,3.00000,wrf-s3cn_arw_uh_max_20150603-0000_32_35_034
obs_wrf-s3cn_arw_20150603-0000_30_35_034,2015-06-04 06:00:00,2015-06-04 11:00:00,6.00000,None
obs_wrf-s3cn_arw_20150603-0000_30_31_035,2015-06-04 06:00:00,2015-06-04 07:00:00,2.00000,wrf-s3cn_arw_uh_max_20150603-0000_29_29_026
obs_wrf-s3cn_arw_20150603-0000_30_32_036,2015-06-04 06:00:00,2015-06-04 08:00:00,3.00000,wrf-s3cn_arw_uh_max_20150603-0000_29_31_027
obs_wrf-s3cn_arw_20150603-0000_30_31_037,2015-06-04 06:00:00,2015-06-04 07:00:00,2.00000,wrf-s3cn_arw_uh_max_20150603-0000_24_27_014
obs_wrf-s3cn_arw_20150603-0000_31_31_038,2015-06-04 07:00:00,2015-06-04 07:00:00,1.00000,wrf-s3cn_arw_uh_max_20150603-0000_27_27_020
obs_wrf-s3cn_arw_20150603-0000_31_31_039,2015-06-04 07:00:00,2015-06-04 07:00:00,1.00000,wrf-s3cn_arw_uh_max_20150603-0000_32_32_035
obs_wrf-s3cn_arw_20150603-0000_32_33_040,2015-06-04 08:00:00,2015-06-04 09:00:00,2.00000,None
obs_wrf-s3cn_arw_20150603-0000_32_36_041,2015-06-04 08:00:00,2015-06-04 12:00:00,5.00000,wrf-s3cn_arw_uh_max_20150603-0000_30_33_030
obs_wrf-s3cn_arw_20150603-0000_33_35_042,2015-06-04 09:00:00,2015-06-04 11:00:00,3.00000,wrf-s3cn_arw_uh_max_20150603-0000_34_34_038
obs_wrf-s3cn_arw_20150603-0000_34_34_043,2015-06-04 10:00:00,2015-06-04 10:00:00,1.00000,wrf-s3cn_arw_uh_max_20150603-0000_33_33_036
obs_wrf-s3cn_arw_20150603-0000_35_36_044,2015-06-04 11:00:00,2015-06-04 12:00:00,2.00000,wrf-s3cn_arw_uh_max_20150603-0000_35_36_039
obs_wrf-s3cn_arw_20150603-0000_36_36_045,2015-06-04 12:00:00,2015-06-04 12:00:00,1.00000,wrf-s3cn_arw_uh_max_20150603-0000_36_36_040
obs_wrf-s3cn_arw_20150603-0000_36_36_046,2015-06-04 12:00:00,2015-06-04 12:00:00,1.00000,None
